2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) โรบินสัน หาดใหญ่|1.00|925.23|2812.15|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) โลตัส น่าน|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) โอเชี่ยนช็อปปิ้งมอลล์ จ.ชุมพร|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) ตะกั่วป่าสแควร์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี แจ้งวัฒนะ 2|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี ขอนแก่น|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี ตรัง|1.00|3737.38|0.00|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี นครปฐม|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี นครศรีธรรมราช|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี พิบูลมังสาหาร|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี สุขสวัสดิ์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) บิ๊กซี อุดรธานี|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) สหไทยพลาซ่า นครศรีธรรมราช|4.00|2953.28|11996.24|13006.08|Service Hall|HUAWEI
